TIME,GEO,WST_OPER,UNIT,Value
2013,Montenegro,Recycling - material,Thousand tonnes,10
2013,North Macedonia,Waste generated,Thousand tonnes,793
2013,North Macedonia,Waste treatment,Thousand tonnes,793
2013,Albania,Waste generated,Thousand tonnes,940
2013,Albania,Waste treatment,Thousand tonnes,793
2013,Albania,Recycling - material,Thousand tonnes,226
2013,Serbia,Waste generated,Thousand tonnes,"2,410"
2013,Serbia,Waste treatment,Thousand tonnes,"1,945"
2013,Serbia,Recycling - material,Thousand tonnes,25
2013,Turkey,Waste generated,Thousand tonnes,"30,920"
2013,Turkey,Waste treatment,Thousand tonnes,"25,427"
2013,Bosnia and Herzegovina,Waste generated,Thousand tonnes,"1,192"
2013,Bosnia and Herzegovina,Waste treatment,Thousand tonnes,894
2014,European Union - 28 countries,Waste generated,Thousand tonnes,"242,798"
2014,European Union - 28 countries,Waste treatment,Thousand tonnes,"237,436"
2014,European Union - 28 countries,Recycling - material,Thousand tonnes,"67,787"
2014,European Union - 27 countries (2007-2013),Waste generated,Thousand tonnes,"241,161"
2014,European Union - 27 countries (2007-2013),Waste treatment,Thousand tonnes,"235,854"
2014,European Union - 27 countries (2007-2013),Recycling - material,Thousand tonnes,"67,551"
2014,Belgium,Waste generated,Thousand tonnes,"4,762"
2014,Belgium,Waste treatment,Thousand tonnes,"4,684"
2014,Belgium,Recycling - material,Thousand tonnes,"1,590"
2014,Bulgaria,Waste generated,Thousand tonnes,"3,192"
2014,Bulgaria,Waste treatment,Thousand tonnes,"3,004"
2014,Bulgaria,Recycling - material,Thousand tonnes,677
2014,Czechia,Waste generated,Thousand tonnes,"3,261"
2014,Czechia,Waste treatment,Thousand tonnes,"3,261"
2014,Czechia,Recycling - material,Thousand tonnes,736
2014,Denmark,Waste generated,Thousand tonnes,"4,450"
2014,Denmark,Waste treatment,Thousand tonnes,"4,450"
2014,Denmark,Recycling - material,Thousand tonnes,"1,198"
2014,Germany (until 1990 former territory of the FRG),Waste generated,Thousand tonnes,"51,102"
2014,Germany (until 1990 former territory of the FRG),Waste treatment,Thousand tonnes,"50,544"
2014,Germany (until 1990 former territory of the FRG),Recycling - material,Thousand tonnes,"24,302"
2014,Estonia,Waste generated,Thousand tonnes,470
2014,Estonia,Waste treatment,Thousand tonnes,398
2014,Estonia,Recycling - material,Thousand tonnes,125
2014,Ireland,Waste generated,Thousand tonnes,"2,619"
2014,Ireland,Waste treatment,Thousand tonnes,"2,473"
2014,Ireland,Recycling - material,Thousand tonnes,863
2014,Greece,Waste generated,Thousand tonnes,"5,315"
2014,Greece,Waste treatment,Thousand tonnes,"5,315"
2014,Greece,Recycling - material,Thousand tonnes,652
2014,Spain,Waste generated,Thousand tonnes,"20,836"
2014,Spain,Waste treatment,Thousand tonnes,"20,836"
2014,Spain,Recycling - material,Thousand tonnes,"3,526"
2014,France,Waste generated,Thousand tonnes,"34,230"
2014,France,Waste treatment,Thousand tonnes,"34,230"
2014,France,Recycling - material,Thousand tonnes,"7,610"
2014,Croatia,Waste generated,Thousand tonnes,"1,637"
2014,Croatia,Waste treatment,Thousand tonnes,"1,582"
2014,Croatia,Recycling - material,Thousand tonnes,236
2014,Italy,Waste generated,Thousand tonnes,"29,652"
2014,Italy,Waste treatment,Thousand tonnes,"27,537"
2014,Italy,Recycling - material,Thousand tonnes,"7,472"
2014,Cyprus,Waste generated,Thousand tonnes,523
2014,Cyprus,Waste treatment,Thousand tonnes,490
2014,Cyprus,Recycling - material,Thousand tonnes,70
2014,Latvia,Waste generated,Thousand tonnes,726
2014,Latvia,Waste treatment,Thousand tonnes,722
2014,Latvia,Recycling - material,Thousand tonnes,170
2014,Lithuania,Waste generated,Thousand tonnes,"1,270"
2014,Lithuania,Waste treatment,Thousand tonnes,"1,247"
2014,Lithuania,Recycling - material,Thousand tonnes,268
2014,Luxembourg,Waste generated,Thousand tonnes,348
2014,Luxembourg,Waste treatment,Thousand tonnes,348
2014,Luxembourg,Recycling - material,Thousand tonnes,99
2014,Hungary,Waste generated,Thousand tonnes,"3,795"
2014,Hungary,Waste treatment,Thousand tonnes,"3,713"
2014,Hungary,Recycling - material,Thousand tonnes,923
2014,Malta,Waste generated,Thousand tonnes,257
2014,Malta,Waste treatment,Thousand tonnes,238
2014,Malta,Recycling - material,Thousand tonnes,19
2014,Netherlands,Waste generated,Thousand tonnes,"8,894"
2014,Netherlands,Waste treatment,Thousand tonnes,"8,893"
2014,Netherlands,Recycling - material,Thousand tonnes,"2,112"
2014,Austria,Waste generated,Thousand tonnes,"4,833"
2014,Austria,Waste treatment,Thousand tonnes,"4,673"
2014,Austria,Recycling - material,Thousand tonnes,"1,231"
2014,Poland,Waste generated,Thousand tonnes,"10,330"
2014,Poland,Waste treatment,Thousand tonnes,"10,331"
2014,Poland,Recycling - material,Thousand tonnes,"2,180"
2014,Portugal,Waste generated,Thousand tonnes,"4,710"
2014,Portugal,Waste treatment,Thousand tonnes,"4,710"
2014,Portugal,Recycling - material,Thousand tonnes,765
2014,Romania,Waste generated,Thousand tonnes,"4,956"
2014,Romania,Waste treatment,Thousand tonnes,"4,338"
2014,Romania,Recycling - material,Thousand tonnes,256
2014,Slovenia,Waste generated,Thousand tonnes,892
2014,Slovenia,Waste treatment,Thousand tonnes,530
2014,Slovenia,Recycling - material,Thousand tonnes,259
2014,Slovakia,Waste generated,Thousand tonnes,"1,733"
2014,Slovakia,Waste treatment,Thousand tonnes,"1,528"
2014,Slovakia,Recycling - material,Thousand tonnes,88
2014,Finland,Waste generated,Thousand tonnes,"2,630"
2014,Finland,Waste treatment,Thousand tonnes,"2,630"
2014,Finland,Recycling - material,Thousand tonnes,474
2014,Sweden,Waste generated,Thousand tonnes,"4,246"
2014,Sweden,Waste treatment,Thousand tonnes,"4,248"
2014,Sweden,Recycling - material,Thousand tonnes,"1,420"
2014,United Kingdom,Waste generated,Thousand tonnes,"31,129"
2014,United Kingdom,Waste treatment,Thousand tonnes,"30,481"
2014,United Kingdom,Recycling - material,Thousand tonnes,"8,466"
2014,Iceland,Waste generated,Thousand tonnes,175
2014,Iceland,Waste treatment,Thousand tonnes,175
2014,Iceland,Recycling - material,Thousand tonnes,37
2014,Norway,Waste generated,Thousand tonnes,"2,175"
2014,Norway,Waste treatment,Thousand tonnes,"2,127"
2014,Norway,Recycling - material,Thousand tonnes,567
2014,Switzerland,Waste generated,Thousand tonnes,"6,006"
2014,Switzerland,Waste treatment,Thousand tonnes,"6,006"
2014,Switzerland,Recycling - material,Thousand tonnes,"1,960"
2014,Montenegro,Waste generated,Thousand tonnes,301
2014,Montenegro,Waste treatment,Thousand tonnes,262
2014,Montenegro,Recycling - material,Thousand tonnes,15
2014,North Macedonia,Waste generated,Thousand tonnes,765
2014,North Macedonia,Waste treatment,Thousand tonnes,765
2014,Albania,Waste generated,Thousand tonnes,"1,229"
2014,Albania,Waste treatment,Thousand tonnes,"1,089"
2014,Albania,Recycling - material,Thousand tonnes,265
2014,Serbia,Waste generated,Thousand tonnes,"2,130"
2014,Serbia,Waste treatment,Thousand tonnes,"1,685"
2014,Serbia,Recycling - material,Thousand tonnes,15
2014,Turkey,Waste generated,Thousand tonnes,"31,230"
2014,Turkey,Waste treatment,Thousand tonnes,"27,990"
2014,Bosnia and Herzegovina,Waste generated,Thousand tonnes,"1,335"
2014,Bosnia and Herzegovina,Waste treatment,Thousand tonnes,894
2015,European Union - 28 countries,Waste generated,Thousand tonnes,"244,594"
2015,European Union - 28 countries,Waste treatment,Thousand tonnes,"238,186"
2015,European Union - 28 countries,Recycling - material,Thousand tonnes,"71,100"
2015,European Union - 27 countries (2007-2013),Waste generated,Thousand tonnes,"242,940"
2015,European Union - 27 countries (2007-2013),Waste treatment,Thousand tonnes,"236,569"
2015,European Union - 27 countries (2007-2013),Recycling - material,Thousand tonnes,"70,830"
2015,Belgium,Waste generated,Thousand tonnes,"4,643"
2015,Belgium,Waste treatment,Thousand tonnes,"4,574"
2015,Belgium,Recycling - material,Thousand tonnes,"1,584"
2015,Bulgaria,Waste generated,Thousand tonnes,"3,011"
2015,Bulgaria,Waste treatment,Thousand tonnes,"2,960"
2015,Bulgaria,Recycling - material,Thousand tonnes,573
2015,Czechia,Waste generated,Thousand tonnes,"3,337"
2015,Czechia,Waste treatment,Thousand tonnes,"3,337"
2015,Czechia,Recycling - material,Thousand tonnes,851
2015,Denmark,Waste generated,Thousand tonnes,"4,485"
2015,Denmark,Waste treatment,Thousand tonnes,"4,485"
2015,Denmark,Recycling - material,Thousand tonnes,"1,223"
2015,Germany (until 1990 former territory of the FRG),Waste generated,Thousand tonnes,"51,625"
2015,Germany (until 1990 former territory of the FRG),Waste treatment,Thousand tonnes,"51,084"
2015,Germany (until 1990 former territory of the FRG),Recycling - material,Thousand tonnes,"25,155"
2015,Estonia,Waste generated,Thousand tonnes,473
2015,Estonia,Waste treatment,Thousand tonnes,411
2015,Estonia,Recycling - material,Thousand tonnes,117
2015,Greece,Waste generated,Thousand tonnes,"5,277"
2015,Greece,Waste treatment,Thousand tonnes,"5,277"
2015,Greece,Recycling - material,Thousand tonnes,698
2015,Spain,Waste generated,Thousand tonnes,"21,158"
2015,Spain,Waste treatment,Thousand tonnes,"21,158"
2015,Spain,Recycling - material,Thousand tonnes,"3,892"
2015,France,Waste generated,Thousand tonnes,"34,284"
2015,France,Waste treatment,Thousand tonnes,"34,284"
2015,France,Recycling - material,Thousand tonnes,"7,817"
2015,Croatia,Waste generated,Thousand tonnes,"1,654"
2015,Croatia,Waste treatment,Thousand tonnes,"1,617"
2015,Croatia,Recycling - material,Thousand tonnes,270
2015,Italy,Waste generated,Thousand tonnes,"29,524"
2015,Italy,Waste treatment,Thousand tonnes,"26,926"
2015,Italy,Recycling - material,Thousand tonnes,"7,864"
2015,Cyprus,Waste generated,Thousand tonnes,541
2015,Cyprus,Waste treatment,Thousand tonnes,500
2015,Cyprus,Recycling - material,Thousand tonnes,72
2015,Latvia,Waste generated,Thousand tonnes,798
2015,Latvia,Waste treatment,Thousand tonnes,738
2015,Latvia,Recycling - material,Thousand tonnes,182
2015,Lithuania,Waste generated,Thousand tonnes,"1,300"
2015,Lithuania,Waste treatment,Thousand tonnes,"1,283"
2015,Lithuania,Recycling - material,Thousand tonnes,298
2015,Luxembourg,Waste generated,Thousand tonnes,346
2015,Luxembourg,Waste treatment,Thousand tonnes,346
2015,Luxembourg,Recycling - material,Thousand tonnes,101
2015,Hungary,Waste generated,Thousand tonnes,"3,712"
2015,Hungary,Waste treatment,Thousand tonnes,"3,710"
2015,Hungary,Recycling - material,Thousand tonnes,963
2015,Malta,Waste generated,Thousand tonnes,270
2015,Malta,Waste treatment,Thousand tonnes,260
2015,Malta,Recycling - material,Thousand tonnes,18
2015,Netherlands,Waste generated,Thousand tonnes,"8,866"
2015,Netherlands,Waste treatment,Thousand tonnes,"8,867"
2015,Netherlands,Recycling - material,Thousand tonnes,"2,176"
2015,Austria,Waste generated,Thousand tonnes,"4,836"
2015,Austria,Waste treatment,Thousand tonnes,"4,728"
2015,Austria,Recycling - material,Thousand tonnes,"1,241"
2015,Poland,Waste generated,Thousand tonnes,"10,863"
2015,Poland,Waste treatment,Thousand tonnes,"10,864"
2015,Poland,Recycling - material,Thousand tonnes,"2,867"
2015,Portugal,Waste generated,Thousand tonnes,"4,769"
2015,Portugal,Waste treatment,Thousand tonnes,"4,586"
2015,Portugal,Recycling - material,Thousand tonnes,678
2015,Romania,Waste generated,Thousand tonnes,"4,904"
2015,Romania,Waste treatment,Thousand tonnes,"4,288"
2015,Romania,Recycling - material,Thousand tonnes,284
2015,Slovenia,Waste generated,Thousand tonnes,926
2015,Slovenia,Waste treatment,Thousand tonnes,869
2015,Slovenia,Recycling - material,Thousand tonnes,430
2015,Slovakia,Waste generated,Thousand tonnes,"1,784"
2015,Slovakia,Waste treatment,Thousand tonnes,"1,683"
2015,Slovakia,Recycling - material,Thousand tonnes,136
2015,Finland,Waste generated,Thousand tonnes,"2,738"
2015,Finland,Waste treatment,Thousand tonnes,"1,741"
2015,Finland,Recycling - material,Thousand tonnes,770
2015,Sweden,Waste generated,Thousand tonnes,"4,377"
2015,Sweden,Waste treatment,Thousand tonnes,"4,378"
2015,Sweden,Recycling - material,Thousand tonnes,"1,418"
2015,United Kingdom,Waste generated,Thousand tonnes,"31,475"
2015,United Kingdom,Waste treatment,Thousand tonnes,"30,760"
2015,United Kingdom,Recycling - material,Thousand tonnes,"8,558"
2015,Iceland,Waste generated,Thousand tonnes,195
2015,Iceland,Waste treatment,Thousand tonnes,174
2015,Iceland,Recycling - material,Thousand tonnes,40
2015,Norway,Waste generated,Thousand tonnes,"2,187"
2015,Norway,Waste treatment,Thousand tonnes,"2,155"
2015,Norway,Recycling - material,Thousand tonnes,572
2015,Switzerland,Waste generated,Thousand tonnes,"6,030"
2015,Switzerland,Waste treatment,Thousand tonnes,"6,030"
2015,Switzerland,Recycling - material,Thousand tonnes,"1,924"
2015,Montenegro,Waste generated,Thousand tonnes,313
2015,Montenegro,Waste treatment,Thousand tonnes,280
2015,Montenegro,Recycling - material,Thousand tonnes,14
2015,North Macedonia,Waste generated,Thousand tonnes,786
2015,North Macedonia,Waste treatment,Thousand tonnes,786
2015,Albania,Waste generated,Thousand tonnes,"1,413"
2015,Albania,Waste treatment,Thousand tonnes,"1,285"
2015,Albania,Recycling - material,Thousand tonnes,258
2015,Serbia,Waste generated,Thousand tonnes,"1,840"
2015,Serbia,Waste treatment,Thousand tonnes,"1,374"
2015,Serbia,Recycling - material,Thousand tonnes,14
2015,Turkey,Waste generated,Thousand tonnes,"31,283"
2015,Turkey,Waste treatment,Thousand tonnes,"27,569"
2015,Bosnia and Herzegovina,Waste generated,Thousand tonnes,"1,249"
2015,Bosnia and Herzegovina,Waste treatment,Thousand tonnes,942
2015,Kosovo (under United Nations Security Council Resolution 1244/99),Waste generated,Thousand tonnes,319
2015,Kosovo (under United Nations Security Council Resolution 1244/99),Waste treatment,Thousand tonnes,316
2016,European Union - 28 countries,Waste generated,Thousand tonnes,"248,263"
2016,European Union - 28 countries,Waste treatment,Thousand tonnes,"244,714"
2016,European Union - 28 countries,Recycling - material,Thousand tonnes,"73,010"
2016,European Union - 27 countries (2007-2013),Waste generated,Thousand tonnes,"246,583"
2016,European Union - 27 countries (2007-2013),Waste treatment,Thousand tonnes,"243,072"
2016,European Union - 27 countries (2007-2013),Recycling - material,Thousand tonnes,"72,688"
2016,Belgium,Waste generated,Thousand tonnes,"4,746"
2016,Belgium,Waste treatment,Thousand tonnes,"4,752"
2016,Belgium,Recycling - material,Thousand tonnes,"1,575"
2016,Bulgaria,Waste generated,Thousand tonnes,"2,881"
2016,Bulgaria,Waste treatment,Thousand tonnes,"2,877"
2016,Bulgaria,Recycling - material,Thousand tonnes,654
2016,Czechia,Waste generated,Thousand tonnes,"3,580"
2016,Czechia,Waste treatment,Thousand tonnes,"3,580"
2016,Czechia,Recycling - material,Thousand tonnes,958
2016,Denmark,Waste generated,Thousand tonnes,"4,484"
2016,Denmark,Waste treatment,Thousand tonnes,"4,484"
2016,Denmark,Recycling - material,Thousand tonnes,"1,255"
2016,Germany (until 1990 former territory of the FRG),Waste generated,Thousand tonnes,"52,133"
2016,Germany (until 1990 former territory of the FRG),Waste treatment,Thousand tonnes,"52,133"
2016,Germany (until 1990 former territory of the FRG),Recycling - material,Thousand tonnes,"25,435"
2016,Estonia,Waste generated,Thousand tonnes,494
2016,Estonia,Waste treatment,Thousand tonnes,453
2016,Estonia,Recycling - material,Thousand tonnes,125
2016,Ireland,Waste generated,Thousand tonnes,"2,763"
2016,Ireland,Waste treatment,Thousand tonnes,"2,718"
2016,Ireland,Recycling - material,Thousand tonnes,935
2016,Greece,Waste generated,Thousand tonnes,"5,367"
2016,Greece,Waste treatment,Thousand tonnes,"5,367"
2016,Greece,Recycling - material,Thousand tonnes,743
2016,Spain,Waste generated,Thousand tonnes,"21,542"
2016,Spain,Waste treatment,Thousand tonnes,"21,542"
2016,Spain,Recycling - material,Thousand tonnes,"3,945"
2016,France,Waste generated,Thousand tonnes,"34,339"
2016,France,Waste treatment,Thousand tonnes,"34,339"
2016,France,Recycling - material,Thousand tonnes,"8,025"
2016,Croatia,Waste generated,Thousand tonnes,"1,680"
2016,Croatia,Waste treatment,Thousand tonnes,"1,642"
2016,Croatia,Recycling - material,Thousand tonnes,322
2016,Italy,Waste generated,Thousand tonnes,"30,112"
2016,Italy,Waste treatment,Thousand tonnes,"27,374"
2016,Italy,Recycling - material,Thousand tonnes,"8,093"
2016,Cyprus,Waste generated,Thousand tonnes,545
2016,Cyprus,Waste treatment,Thousand tonnes,504
2016,Cyprus,Recycling - material,Thousand tonnes,73
2016,Latvia,Waste generated,Thousand tonnes,802
2016,Latvia,Waste treatment,Thousand tonnes,737
2016,Latvia,Recycling - material,Thousand tonnes,121
2016,Lithuania,Waste generated,Thousand tonnes,"1,272"
2016,Lithuania,Waste treatment,Thousand tonnes,"1,211"
2016,Lithuania,Recycling - material,Thousand tonnes,312
2016,Luxembourg,Waste generated,Thousand tonnes,355
2016,Luxembourg,Waste treatment,Thousand tonnes,355
2016,Luxembourg,Recycling - material,Thousand tonnes,98
2016,Hungary,Waste generated,Thousand tonnes,"3,721"
2016,Hungary,Waste treatment,Thousand tonnes,"3,734"
2016,Hungary,Recycling - material,Thousand tonnes,998
2016,Malta,Waste generated,Thousand tonnes,270
2016,Malta,Waste treatment,Thousand tonnes,237
2016,Malta,Recycling - material,Thousand tonnes,19
2016,Netherlands,Waste generated,Thousand tonnes,"8,858"
2016,Netherlands,Waste treatment,Thousand tonnes,"8,858"
2016,Netherlands,Recycling - material,Thousand tonnes,"2,242"
2016,Austria,Waste generated,Thousand tonnes,"4,928"
2016,Austria,Waste treatment,Thousand tonnes,"4,825"
2016,Austria,Recycling - material,Thousand tonnes,"1,254"
2016,Poland,Waste generated,Thousand tonnes,"11,654"
2016,Poland,Waste treatment,Thousand tonnes,"11,654"
2016,Poland,Recycling - material,Thousand tonnes,"3,243"
2016,Portugal,Waste generated,Thousand tonnes,"4,897"
2016,Portugal,Waste treatment,Thousand tonnes,"4,648"
2016,Portugal,Recycling - material,Thousand tonnes,700
2016,Romania,Waste generated,Thousand tonnes,"5,136"
2016,Romania,Waste treatment,Thousand tonnes,"5,079"
2016,Romania,Recycling - material,Thousand tonnes,331
2016,Slovenia,Waste generated,Thousand tonnes,943
2016,Slovenia,Waste treatment,Thousand tonnes,790
2016,Slovenia,Recycling - material,Thousand tonnes,380
2016,Slovakia,Waste generated,Thousand tonnes,"1,890"
2016,Slovakia,Waste treatment,Thousand tonnes,"1,875"
2016,Slovakia,Recycling - material,Thousand tonnes,291
2016,Finland,Waste generated,Thousand tonnes,"2,768"
2016,Finland,Waste treatment,Thousand tonnes,"2,768"
2016,Finland,Recycling - material,Thousand tonnes,808
2016,Sweden,Waste generated,Thousand tonnes,"4,393"
2016,Sweden,Waste treatment,Thousand tonnes,"4,393"
2016,Sweden,Recycling - material,Thousand tonnes,"1,435"
2016,United Kingdom,Waste generated,Thousand tonnes,"31,710"
2016,United Kingdom,Waste treatment,Thousand tonnes,"31,786"
2016,United Kingdom,Recycling - material,Thousand tonnes,"8,640"
2016,Iceland,Waste generated,Thousand tonnes,220
2016,Iceland,Waste treatment,Thousand tonnes,220
2016,Iceland,Recycling - material,Thousand tonnes,56
2016,Norway,Waste generated,Thousand tonnes,"3,946"
2016,Norway,Waste treatment,Thousand tonnes,"3,946"
2016,Norway,Recycling - material,Thousand tonnes,"1,105"
2016,Switzerland,Waste generated,Thousand tonnes,"6,056"
2016,Switzerland,Waste treatment,Thousand tonnes,"6,056"
2016,Switzerland,Recycling - material,Thousand tonnes,"1,880"
2016,Montenegro,Waste generated,Thousand tonnes,322
2016,Montenegro,Waste treatment,Thousand tonnes,248
2016,Montenegro,Recycling - material,Thousand tonnes,12
2016,North Macedonia,Waste generated,Thousand tonnes,797
2016,North Macedonia,Waste treatment,Thousand tonnes,797
2016,Albania,Waste generated,Thousand tonnes,"1,300"
2016,Albania,Waste treatment,Thousand tonnes,"1,300"
2016,Albania,Recycling - material,Thousand tonnes,224
2016,Serbia,Waste generated,Thousand tonnes,"1,890"
2016,Serbia,Waste treatment,Thousand tonnes,"1,495"
2016,Serbia,Recycling - material,Thousand tonnes,5
2016,Turkey,Waste generated,Thousand tonnes,"33,763"
2016,Turkey,Waste treatment,Thousand tonnes,"31,584"
2016,Turkey,Recycling - material,Thousand tonnes,"2,946"
2016,Bosnia and Herzegovina,Waste generated,Thousand tonnes,"1,244"
2016,Bosnia and Herzegovina,Waste treatment,Thousand tonnes,926
2016,Kosovo (under United Nations Security Council Resolution 1244/99),Waste generated,Thousand tonnes,395
2017,European Union - 28 countries,Waste generated,Thousand tonnes,"248,653"
2017,European Union - 28 countries,Waste treatment,Thousand tonnes,"245,191"
2017,European Union - 28 countries,Recycling - material,Thousand tonnes,"73,669"
2017,European Union - 27 countries (2007-2013),Waste generated,Thousand tonnes,"246,937"
2017,European Union - 27 countries (2007-2013),Waste treatment,Thousand tonnes,"243,542"
2017,European Union - 27 countries (2007-2013),Recycling - material,Thousand tonnes,"73,303"
2017,Belgium,Waste generated,Thousand tonnes,"4,659"
2017,Belgium,Waste treatment,Thousand tonnes,"4,620"
2017,Belgium,Recycling - material,Thousand tonnes,"1,580"
2017,Bulgaria,Waste generated,Thousand tonnes,"3,080"
2017,Bulgaria,Waste treatment,Thousand tonnes,"3,071"
2017,Bulgaria,Recycling - material,Thousand tonnes,827
2017,Czechia,Waste generated,Thousand tonnes,"3,643"
2017,Czechia,Waste treatment,Thousand tonnes,"3,643"
2017,Czechia,Recycling - material,Thousand tonnes,982
2017,Denmark,Waste generated,Thousand tonnes,"4,503"
2017,Denmark,Waste treatment,Thousand tonnes,"4,503"
2017,Denmark,Recycling - material,Thousand tonnes,"1,228"
2017,Germany (until 1990 former territory of the FRG),Waste generated,Thousand tonnes,"52,342"
2017,Germany (until 1990 former territory of the FRG),Waste treatment,Thousand tonnes,"52,342"
2017,Germany (until 1990 former territory of the FRG),Recycling - material,Thousand tonnes,"25,715"
2017,Estonia,Waste generated,Thousand tonnes,514
2017,Estonia,Waste treatment,Thousand tonnes,492
2017,Estonia,Recycling - material,Thousand tonnes,127
2017,Greece,Waste generated,Thousand tonnes,"5,415"
2017,Greece,Waste treatment,Thousand tonnes,"5,415"
2017,Greece,Recycling - material,Thousand tonnes,798
2017,Spain,Waste generated,Thousand tonnes,"21,530"
2017,Spain,Waste treatment,Thousand tonnes,"21,530"
2017,Spain,Recycling - material,Thousand tonnes,"3,900"
2017,France,Waste generated,Thousand tonnes,"34,393"
2017,France,Waste treatment,Thousand tonnes,"34,393"
2017,France,Recycling - material,Thousand tonnes,"8,232"
2017,Croatia,Waste generated,Thousand tonnes,"1,716"
2017,Croatia,Waste treatment,Thousand tonnes,"1,649"
2017,Croatia,Recycling - material,Thousand tonnes,366
2017,Italy,Waste generated,Thousand tonnes,"29,583"
2017,Italy,Waste treatment,Thousand tonnes,"26,948"
2017,Italy,Recycling - material,Thousand tonnes,"8,218"
2017,Cyprus,Waste generated,Thousand tonnes,547
2017,Cyprus,Waste treatment,Thousand tonnes,505
2017,Cyprus,Recycling - material,Thousand tonnes,78
2017,Latvia,Waste generated,Thousand tonnes,851
2017,Latvia,Waste treatment,Thousand tonnes,737
2017,Latvia,Recycling - material,Thousand tonnes,141
2017,Lithuania,Waste generated,Thousand tonnes,"1,286"
2017,Lithuania,Waste treatment,Thousand tonnes,"1,275"
2017,Lithuania,Recycling - material,Thousand tonnes,311
2017,Luxembourg,Waste generated,Thousand tonnes,362
2017,Luxembourg,Waste treatment,Thousand tonnes,362
2017,Luxembourg,Recycling - material,Thousand tonnes,100
2017,Hungary,Waste generated,Thousand tonnes,"3,768"
2017,Hungary,Waste treatment,Thousand tonnes,"3,752"
2017,Hungary,Recycling - material,Thousand tonnes,"1,010"
2017,Malta,Waste generated,Thousand tonnes,283
2017,Malta,Waste treatment,Thousand tonnes,261
2017,Malta,Recycling - material,Thousand tonnes,18
2017,Netherlands,Waste generated,Thousand tonnes,"8,787"
2017,Netherlands,Waste treatment,Thousand tonnes,"8,787"
2017,Netherlands,Recycling - material,Thousand tonnes,"2,279"
2017,Austria,Waste generated,Thousand tonnes,"5,018"
2017,Austria,Waste treatment,Thousand tonnes,"4,944"
2017,Austria,Recycling - material,Thousand tonnes,"1,296"
2017,Poland,Waste generated,Thousand tonnes,"11,969"
2017,Poland,Waste treatment,Thousand tonnes,"11,969"
2017,Poland,Recycling - material,Thousand tonnes,"3,199"
2017,Portugal,Waste generated,Thousand tonnes,"5,012"
2017,Portugal,Waste treatment,Thousand tonnes,"4,778"
2017,Portugal,Recycling - material,Thousand tonnes,576
2017,Romania,Waste generated,Thousand tonnes,"5,325"
2017,Romania,Waste treatment,Thousand tonnes,"5,306"
2017,Romania,Recycling - material,Thousand tonnes,387
2017,Slovenia,Waste generated,Thousand tonnes,974
2017,Slovenia,Waste treatment,Thousand tonnes,773
2017,Slovenia,Recycling - material,Thousand tonnes,412
2017,Slovakia,Waste generated,Thousand tonnes,"2,058"
2017,Slovakia,Waste treatment,Thousand tonnes,"2,057"
2017,Slovakia,Recycling - material,Thousand tonnes,433
2017,Finland,Waste generated,Thousand tonnes,"2,812"
2017,Finland,Waste treatment,Thousand tonnes,"2,812"
2017,Finland,Recycling - material,Thousand tonnes,771
2017,Sweden,Waste generated,Thousand tonnes,"4,551"
2017,Sweden,Waste treatment,Thousand tonnes,"4,551"
2017,Sweden,Recycling - material,Thousand tonnes,"1,426"
2017,United Kingdom,Waste generated,Thousand tonnes,"30,911"
2017,United Kingdom,Waste treatment,Thousand tonnes,"30,998"
2017,United Kingdom,Recycling - material,Thousand tonnes,"8,324"
2017,Iceland,Waste generated,Thousand tonnes,225
2017,Iceland,Waste treatment,Thousand tonnes,225
2017,Iceland,Recycling - material,Thousand tonnes,43
2017,Norway,Waste generated,Thousand tonnes,"3,949"
2017,Norway,Waste treatment,Thousand tonnes,"3,949"
2017,Norway,Recycling - material,Thousand tonnes,"1,138"
2017,Switzerland,Waste generated,Thousand tonnes,"5,992"
2017,Switzerland,Waste treatment,Thousand tonnes,"5,992"
2017,Switzerland,Recycling - material,Thousand tonnes,"1,846"
2017,North Macedonia,Waste generated,Thousand tonnes,714
2017,North Macedonia,Waste treatment,Thousand tonnes,714
2017,Albania,Waste generated,Thousand tonnes,"1,254"
2017,Albania,Waste treatment,Thousand tonnes,"1,254"
2017,Albania,Recycling - material,Thousand tonnes,218
2017,Serbia,Waste generated,Thousand tonnes,"2,150"
2017,Serbia,Waste treatment,Thousand tonnes,"1,806"
2017,Serbia,Recycling - material,Thousand tonnes,6
2017,Turkey,Waste generated,Thousand tonnes,"34,173"
2017,Turkey,Waste treatment,Thousand tonnes,"31,968"
2017,Turkey,Recycling - material,Thousand tonnes,"2,982"
2017,Bosnia and Herzegovina,Waste generated,Thousand tonnes,"1,235"
2017,Bosnia and Herzegovina,Waste treatment,Thousand tonnes,951
2017,Kosovo (under United Nations Security Council Resolution 1244/99),Waste generated,Thousand tonnes,409
